,full_name,scene,actor,obj,action,direct,dis,intensity,video_fn
1306,forrest_man_man_stand_front_kick_4_90_2_0.2,forrest,man,man,stand_front_kick_4,90,2,0.2,
1307,forrest_man_man_stand_front_kick_4_90_2_0.6,forrest,man,man,stand_front_kick_4,90,2,0.6,
1308,forrest_man_man_stand_front_kick_4_90_2_1.0,forrest,man,man,stand_front_kick_4,90,2,1,
1309,forrest_man_man_stand_front_kick_4_90_4_0.2,forrest,man,man,stand_front_kick_4,90,4,0.2,
1310,forrest_man_man_stand_front_kick_4_90_4_0.6,forrest,man,man,stand_front_kick_4,90,4,0.6,
1311,forrest_man_man_stand_front_kick_4_90_4_1.0,forrest,man,man,stand_front_kick_4,90,4,1,
1312,forrest_man_man_stand_front_kick_4_90_8_0.2,forrest,man,man,stand_front_kick_4,90,8,0.2,
1313,forrest_man_man_stand_front_kick_4_90_8_0.6,forrest,man,man,stand_front_kick_4,90,8,0.6,
1314,forrest_man_man_stand_front_kick_4_90_8_1.0,forrest,man,man,stand_front_kick_4,90,8,1,
1315,forrest_man_man_stand_front_kick_4_180_2_0.2,forrest,man,man,stand_front_kick_4,180,2,0.2,
1316,forrest_man_man_stand_front_kick_4_180_2_0.6,forrest,man,man,stand_front_kick_4,180,2,0.6,
1317,forrest_man_man_stand_front_kick_4_180_2_1.0,forrest,man,man,stand_front_kick_4,180,2,1,
1318,forrest_man_man_stand_front_kick_4_180_4_0.2,forrest,man,man,stand_front_kick_4,180,4,0.2,
1319,forrest_man_man_stand_front_kick_4_180_4_0.6,forrest,man,man,stand_front_kick_4,180,4,0.6,
1320,forrest_man_man_stand_front_kick_4_180_4_1.0,forrest,man,man,stand_front_kick_4,180,4,1,
1321,forrest_man_man_stand_front_kick_4_180_8_0.2,forrest,man,man,stand_front_kick_4,180,8,0.2,
1322,forrest_man_man_stand_front_kick_4_180_8_0.6,forrest,man,man,stand_front_kick_4,180,8,0.6,
1323,forrest_man_man_stand_front_kick_4_180_8_1.0,forrest,man,man,stand_front_kick_4,180,8,1,
1324,forrest_man_man_stand_front_kick_4_270_2_0.2,forrest,man,man,stand_front_kick_4,270,2,0.2,
1325,forrest_man_man_stand_front_kick_4_270_2_0.6,forrest,man,man,stand_front_kick_4,270,2,0.6,
1326,forrest_man_man_stand_front_kick_4_270_2_1.0,forrest,man,man,stand_front_kick_4,270,2,1,
1327,forrest_man_man_stand_front_kick_4_270_4_0.2,forrest,man,man,stand_front_kick_4,270,4,0.2,
1328,forrest_man_man_stand_front_kick_4_270_4_0.6,forrest,man,man,stand_front_kick_4,270,4,0.6,
1329,forrest_man_man_stand_front_kick_4_270_4_1.0,forrest,man,man,stand_front_kick_4,270,4,1,
1330,forrest_man_man_stand_front_kick_4_270_8_0.2,forrest,man,man,stand_front_kick_4,270,8,0.2,
1331,forrest_man_man_stand_front_kick_4_270_8_0.6,forrest,man,man,stand_front_kick_4,270,8,0.6,
1332,forrest_man_man_stand_front_kick_4_270_8_1.0,forrest,man,man,stand_front_kick_4,270,8,1,
1333,forrest_man_man_stand_front_punch_4_0_2_0.2,forrest,man,man,stand_front_punch_4,0,2,0.2,
1334,forrest_man_man_stand_front_punch_4_0_2_0.6,forrest,man,man,stand_front_punch_4,0,2,0.6,
1335,forrest_man_man_stand_front_punch_4_0_2_1.0,forrest,man,man,stand_front_punch_4,0,2,1,
1336,forrest_man_man_stand_front_punch_4_0_4_0.2,forrest,man,man,stand_front_punch_4,0,4,0.2,
1337,forrest_man_man_stand_front_punch_4_0_4_0.6,forrest,man,man,stand_front_punch_4,0,4,0.6,
1338,forrest_man_man_stand_front_punch_4_0_4_1.0,forrest,man,man,stand_front_punch_4,0,4,1,
1339,forrest_man_man_stand_front_punch_4_0_8_0.2,forrest,man,man,stand_front_punch_4,0,8,0.2,
1340,forrest_man_man_stand_front_punch_4_0_8_0.6,forrest,man,man,stand_front_punch_4,0,8,0.6,
1341,forrest_man_man_stand_front_punch_4_0_8_1.0,forrest,man,man,stand_front_punch_4,0,8,1,
1342,forrest_man_man_stand_front_punch_4_90_2_0.2,forrest,man,man,stand_front_punch_4,90,2,0.2,
1343,forrest_man_man_stand_front_punch_4_90_2_0.6,forrest,man,man,stand_front_punch_4,90,2,0.6,
1344,forrest_man_man_stand_front_punch_4_90_2_1.0,forrest,man,man,stand_front_punch_4,90,2,1,
1345,forrest_man_man_stand_front_punch_4_90_4_0.2,forrest,man,man,stand_front_punch_4,90,4,0.2,
1346,forrest_man_man_stand_front_punch_4_90_4_0.6,forrest,man,man,stand_front_punch_4,90,4,0.6,
1347,forrest_man_man_stand_front_punch_4_90_4_1.0,forrest,man,man,stand_front_punch_4,90,4,1,
1348,forrest_man_man_stand_front_punch_4_90_8_0.2,forrest,man,man,stand_front_punch_4,90,8,0.2,
1349,forrest_man_man_stand_front_punch_4_90_8_0.6,forrest,man,man,stand_front_punch_4,90,8,0.6,
1350,forrest_man_man_stand_front_punch_4_90_8_1.0,forrest,man,man,stand_front_punch_4,90,8,1,
1351,forrest_man_man_stand_front_punch_4_180_2_0.2,forrest,man,man,stand_front_punch_4,180,2,0.2,
1352,forrest_man_man_stand_front_punch_4_180_2_0.6,forrest,man,man,stand_front_punch_4,180,2,0.6,
1353,forrest_man_man_stand_front_punch_4_180_2_1.0,forrest,man,man,stand_front_punch_4,180,2,1,
1354,forrest_man_man_stand_front_punch_4_180_4_0.2,forrest,man,man,stand_front_punch_4,180,4,0.2,
1355,forrest_man_man_stand_front_punch_4_180_4_0.6,forrest,man,man,stand_front_punch_4,180,4,0.6,
1356,forrest_man_man_stand_front_punch_4_180_4_1.0,forrest,man,man,stand_front_punch_4,180,4,1,
1357,forrest_man_man_stand_front_punch_4_180_8_0.2,forrest,man,man,stand_front_punch_4,180,8,0.2,
1358,forrest_man_man_stand_front_punch_4_180_8_0.6,forrest,man,man,stand_front_punch_4,180,8,0.6,
1359,forrest_man_man_stand_front_punch_4_180_8_1.0,forrest,man,man,stand_front_punch_4,180,8,1,
1360,forrest_man_man_stand_front_punch_4_270_2_0.2,forrest,man,man,stand_front_punch_4,270,2,0.2,
1361,forrest_man_man_stand_front_punch_4_270_2_0.6,forrest,man,man,stand_front_punch_4,270,2,0.6,
1362,forrest_man_man_stand_front_punch_4_270_2_1.0,forrest,man,man,stand_front_punch_4,270,2,1,
1363,forrest_man_man_stand_front_punch_4_270_4_0.2,forrest,man,man,stand_front_punch_4,270,4,0.2,
1364,forrest_man_man_stand_front_punch_4_270_4_0.6,forrest,man,man,stand_front_punch_4,270,4,0.6,
1365,forrest_man_man_stand_front_punch_4_270_4_1.0,forrest,man,man,stand_front_punch_4,270,4,1,
1366,forrest_man_man_stand_front_punch_4_270_8_0.2,forrest,man,man,stand_front_punch_4,270,8,0.2,
1367,forrest_man_man_stand_front_punch_4_270_8_0.6,forrest,man,man,stand_front_punch_4,270,8,0.6,
1368,forrest_man_man_stand_front_punch_4_270_8_1.0,forrest,man,man,stand_front_punch_4,270,8,1,
1369,forrest_man_man_stand_front_clap_4_0_2_0.2,forrest,man,man,stand_front_clap_4,0,2,0.2,
1370,forrest_man_man_stand_front_clap_4_0_2_0.6,forrest,man,man,stand_front_clap_4,0,2,0.6,
1371,forrest_man_man_stand_front_clap_4_0_2_1.0,forrest,man,man,stand_front_clap_4,0,2,1,
1372,forrest_man_man_stand_front_clap_4_0_4_0.2,forrest,man,man,stand_front_clap_4,0,4,0.2,
1373,forrest_man_man_stand_front_clap_4_0_4_0.6,forrest,man,man,stand_front_clap_4,0,4,0.6,
1374,forrest_man_man_stand_front_clap_4_0_4_1.0,forrest,man,man,stand_front_clap_4,0,4,1,
1375,forrest_man_man_stand_front_clap_4_0_8_0.2,forrest,man,man,stand_front_clap_4,0,8,0.2,
1376,forrest_man_man_stand_front_clap_4_0_8_0.6,forrest,man,man,stand_front_clap_4,0,8,0.6,
1377,forrest_man_man_stand_front_clap_4_0_8_1.0,forrest,man,man,stand_front_clap_4,0,8,1,
1378,forrest_man_man_stand_front_clap_4_90_2_0.2,forrest,man,man,stand_front_clap_4,90,2,0.2,
1379,forrest_man_man_stand_front_clap_4_90_2_0.6,forrest,man,man,stand_front_clap_4,90,2,0.6,
1380,forrest_man_man_stand_front_clap_4_90_2_1.0,forrest,man,man,stand_front_clap_4,90,2,1,
1381,forrest_man_man_stand_front_clap_4_90_4_0.2,forrest,man,man,stand_front_clap_4,90,4,0.2,
1382,forrest_man_man_stand_front_clap_4_90_4_0.6,forrest,man,man,stand_front_clap_4,90,4,0.6,
1383,forrest_man_man_stand_front_clap_4_90_4_1.0,forrest,man,man,stand_front_clap_4,90,4,1,
1384,forrest_man_man_stand_front_clap_4_90_8_0.2,forrest,man,man,stand_front_clap_4,90,8,0.2,
1385,forrest_man_man_stand_front_clap_4_90_8_0.6,forrest,man,man,stand_front_clap_4,90,8,0.6,
1386,forrest_man_man_stand_front_clap_4_90_8_1.0,forrest,man,man,stand_front_clap_4,90,8,1,
1387,forrest_man_man_stand_front_clap_4_180_2_0.2,forrest,man,man,stand_front_clap_4,180,2,0.2,
1388,forrest_man_man_stand_front_clap_4_180_2_0.6,forrest,man,man,stand_front_clap_4,180,2,0.6,
1389,forrest_man_man_stand_front_clap_4_180_2_1.0,forrest,man,man,stand_front_clap_4,180,2,1,
1390,forrest_man_man_stand_front_clap_4_180_4_0.2,forrest,man,man,stand_front_clap_4,180,4,0.2,
1391,forrest_man_man_stand_front_clap_4_180_4_0.6,forrest,man,man,stand_front_clap_4,180,4,0.6,
1392,forrest_man_man_stand_front_clap_4_180_4_1.0,forrest,man,man,stand_front_clap_4,180,4,1,
1393,forrest_man_man_stand_front_clap_4_180_8_0.2,forrest,man,man,stand_front_clap_4,180,8,0.2,
1394,forrest_man_man_stand_front_clap_4_180_8_0.6,forrest,man,man,stand_front_clap_4,180,8,0.6,
1395,forrest_man_man_stand_front_clap_4_180_8_1.0,forrest,man,man,stand_front_clap_4,180,8,1,
1396,forrest_man_man_stand_front_clap_4_270_2_0.2,forrest,man,man,stand_front_clap_4,270,2,0.2,
1397,forrest_man_man_stand_front_clap_4_270_2_0.6,forrest,man,man,stand_front_clap_4,270,2,0.6,
1398,forrest_man_man_stand_front_clap_4_270_2_1.0,forrest,man,man,stand_front_clap_4,270,2,1,
1399,forrest_man_man_stand_front_clap_4_270_4_0.2,forrest,man,man,stand_front_clap_4,270,4,0.2,
1400,forrest_man_man_stand_front_clap_4_270_4_0.6,forrest,man,man,stand_front_clap_4,270,4,0.6,
1401,forrest_man_man_stand_front_clap_4_270_4_1.0,forrest,man,man,stand_front_clap_4,270,4,1,
1402,forrest_man_man_stand_front_clap_4_270_8_0.2,forrest,man,man,stand_front_clap_4,270,8,0.2,
1403,forrest_man_man_stand_front_clap_4_270_8_0.6,forrest,man,man,stand_front_clap_4,270,8,0.6,
1404,forrest_man_man_stand_front_clap_4_270_8_1.0,forrest,man,man,stand_front_clap_4,270,8,1,
1405,forrest_man_women_stand_front_push_4_0_2_0.2,forrest,man,women,stand_front_push_4,0,2,0.2,
1406,forrest_man_women_stand_front_push_4_0_2_0.6,forrest,man,women,stand_front_push_4,0,2,0.6,
1407,forrest_man_women_stand_front_push_4_0_2_1.0,forrest,man,women,stand_front_push_4,0,2,1,
1408,forrest_man_women_stand_front_push_4_0_4_0.2,forrest,man,women,stand_front_push_4,0,4,0.2,
1409,forrest_man_women_stand_front_push_4_0_4_0.6,forrest,man,women,stand_front_push_4,0,4,0.6,
1410,forrest_man_women_stand_front_push_4_0_4_1.0,forrest,man,women,stand_front_push_4,0,4,1,
1411,forrest_man_women_stand_front_push_4_0_8_0.2,forrest,man,women,stand_front_push_4,0,8,0.2,
1412,forrest_man_women_stand_front_push_4_0_8_0.6,forrest,man,women,stand_front_push_4,0,8,0.6,
1413,forrest_man_women_stand_front_push_4_0_8_1.0,forrest,man,women,stand_front_push_4,0,8,1,
1414,forrest_man_women_stand_front_push_4_90_2_0.2,forrest,man,women,stand_front_push_4,90,2,0.2,
1415,forrest_man_women_stand_front_push_4_90_2_0.6,forrest,man,women,stand_front_push_4,90,2,0.6,
1416,forrest_man_women_stand_front_push_4_90_2_1.0,forrest,man,women,stand_front_push_4,90,2,1,
1417,forrest_man_women_stand_front_push_4_90_4_0.2,forrest,man,women,stand_front_push_4,90,4,0.2,
1418,forrest_man_women_stand_front_push_4_90_4_0.6,forrest,man,women,stand_front_push_4,90,4,0.6,
1419,forrest_man_women_stand_front_push_4_90_4_1.0,forrest,man,women,stand_front_push_4,90,4,1,
1420,forrest_man_women_stand_front_push_4_90_8_0.2,forrest,man,women,stand_front_push_4,90,8,0.2,
1421,forrest_man_women_stand_front_push_4_90_8_0.6,forrest,man,women,stand_front_push_4,90,8,0.6,
1422,forrest_man_women_stand_front_push_4_90_8_1.0,forrest,man,women,stand_front_push_4,90,8,1,
1423,forrest_man_women_stand_front_push_4_180_2_0.2,forrest,man,women,stand_front_push_4,180,2,0.2,
1424,forrest_man_women_stand_front_push_4_180_2_0.6,forrest,man,women,stand_front_push_4,180,2,0.6,
1425,forrest_man_women_stand_front_push_4_180_2_1.0,forrest,man,women,stand_front_push_4,180,2,1,
1426,forrest_man_women_stand_front_push_4_180_4_0.2,forrest,man,women,stand_front_push_4,180,4,0.2,
1427,forrest_man_women_stand_front_push_4_180_4_0.6,forrest,man,women,stand_front_push_4,180,4,0.6,
1428,forrest_man_women_stand_front_push_4_180_4_1.0,forrest,man,women,stand_front_push_4,180,4,1,
1429,forrest_man_women_stand_front_push_4_180_8_0.2,forrest,man,women,stand_front_push_4,180,8,0.2,
1430,forrest_man_women_stand_front_push_4_180_8_0.6,forrest,man,women,stand_front_push_4,180,8,0.6,
1431,forrest_man_women_stand_front_push_4_180_8_1.0,forrest,man,women,stand_front_push_4,180,8,1,
1432,forrest_man_women_stand_front_push_4_270_2_0.2,forrest,man,women,stand_front_push_4,270,2,0.2,
1433,forrest_man_women_stand_front_push_4_270_2_0.6,forrest,man,women,stand_front_push_4,270,2,0.6,
1434,forrest_man_women_stand_front_push_4_270_2_1.0,forrest,man,women,stand_front_push_4,270,2,1,
1435,forrest_man_women_stand_front_push_4_270_4_0.2,forrest,man,women,stand_front_push_4,270,4,0.2,
1436,forrest_man_women_stand_front_push_4_270_4_0.6,forrest,man,women,stand_front_push_4,270,4,0.6,
1437,forrest_man_women_stand_front_push_4_270_4_1.0,forrest,man,women,stand_front_push_4,270,4,1,
1438,forrest_man_women_stand_front_push_4_270_8_0.2,forrest,man,women,stand_front_push_4,270,8,0.2,
1439,forrest_man_women_stand_front_push_4_270_8_0.6,forrest,man,women,stand_front_push_4,270,8,0.6,
1440,forrest_man_women_stand_front_push_4_270_8_1.0,forrest,man,women,stand_front_push_4,270,8,1,
1441,forrest_man_women_run_front_jump_1_0_2_0.2,forrest,man,women,run_front_jump_1,0,2,0.2,
1442,forrest_man_women_run_front_jump_1_0_2_0.6,forrest,man,women,run_front_jump_1,0,2,0.6,
1443,forrest_man_women_run_front_jump_1_0_2_1.0,forrest,man,women,run_front_jump_1,0,2,1,
1444,forrest_man_women_run_front_jump_1_0_4_0.2,forrest,man,women,run_front_jump_1,0,4,0.2,
1445,forrest_man_women_run_front_jump_1_0_4_0.6,forrest,man,women,run_front_jump_1,0,4,0.6,
1446,forrest_man_women_run_front_jump_1_0_4_1.0,forrest,man,women,run_front_jump_1,0,4,1,
1447,forrest_man_women_run_front_jump_1_0_8_0.2,forrest,man,women,run_front_jump_1,0,8,0.2,
1448,forrest_man_women_run_front_jump_1_0_8_0.6,forrest,man,women,run_front_jump_1,0,8,0.6,
1449,forrest_man_women_run_front_jump_1_0_8_1.0,forrest,man,women,run_front_jump_1,0,8,1,
1450,forrest_man_women_run_front_jump_1_90_2_0.2,forrest,man,women,run_front_jump_1,90,2,0.2,
1451,forrest_man_women_run_front_jump_1_90_2_0.6,forrest,man,women,run_front_jump_1,90,2,0.6,
1452,forrest_man_women_run_front_jump_1_90_2_1.0,forrest,man,women,run_front_jump_1,90,2,1,
1453,forrest_man_women_run_front_jump_1_90_4_0.2,forrest,man,women,run_front_jump_1,90,4,0.2,
1454,forrest_man_women_run_front_jump_1_90_4_0.6,forrest,man,women,run_front_jump_1,90,4,0.6,
1455,forrest_man_women_run_front_jump_1_90_4_1.0,forrest,man,women,run_front_jump_1,90,4,1,
1456,forrest_man_women_run_front_jump_1_90_8_0.2,forrest,man,women,run_front_jump_1,90,8,0.2,
1457,forrest_man_women_run_front_jump_1_90_8_0.6,forrest,man,women,run_front_jump_1,90,8,0.6,
1458,forrest_man_women_run_front_jump_1_90_8_1.0,forrest,man,women,run_front_jump_1,90,8,1,
1459,forrest_man_women_run_front_jump_1_180_2_0.2,forrest,man,women,run_front_jump_1,180,2,0.2,
1460,forrest_man_women_run_front_jump_1_180_2_0.6,forrest,man,women,run_front_jump_1,180,2,0.6,
1461,forrest_man_women_run_front_jump_1_180_2_1.0,forrest,man,women,run_front_jump_1,180,2,1,
1462,forrest_man_women_run_front_jump_1_180_4_0.2,forrest,man,women,run_front_jump_1,180,4,0.2,
1463,forrest_man_women_run_front_jump_1_180_4_0.6,forrest,man,women,run_front_jump_1,180,4,0.6,
1464,forrest_man_women_run_front_jump_1_180_4_1.0,forrest,man,women,run_front_jump_1,180,4,1,
1465,forrest_man_women_run_front_jump_1_180_8_0.2,forrest,man,women,run_front_jump_1,180,8,0.2,
1466,forrest_man_women_run_front_jump_1_180_8_0.6,forrest,man,women,run_front_jump_1,180,8,0.6,
1467,forrest_man_women_run_front_jump_1_180_8_1.0,forrest,man,women,run_front_jump_1,180,8,1,
1468,forrest_man_women_run_front_jump_1_270_2_0.2,forrest,man,women,run_front_jump_1,270,2,0.2,
1469,forrest_man_women_run_front_jump_1_270_2_0.6,forrest,man,women,run_front_jump_1,270,2,0.6,
1470,forrest_man_women_run_front_jump_1_270_2_1.0,forrest,man,women,run_front_jump_1,270,2,1,
1471,forrest_man_women_run_front_jump_1_270_4_0.2,forrest,man,women,run_front_jump_1,270,4,0.2,
1472,forrest_man_women_run_front_jump_1_270_4_0.6,forrest,man,women,run_front_jump_1,270,4,0.6,
1473,forrest_man_women_run_front_jump_1_270_4_1.0,forrest,man,women,run_front_jump_1,270,4,1,
1474,forrest_man_women_run_front_jump_1_270_8_0.2,forrest,man,women,run_front_jump_1,270,8,0.2,
1475,forrest_man_women_run_front_jump_1_270_8_0.6,forrest,man,women,run_front_jump_1,270,8,0.6,
1476,forrest_man_women_run_front_jump_1_270_8_1.0,forrest,man,women,run_front_jump_1,270,8,1,
1477,forrest_man_women_stand_front_jump_5_0_2_0.2,forrest,man,women,stand_front_jump_5,0,2,0.2,
1478,forrest_man_women_stand_front_jump_5_0_2_0.6,forrest,man,women,stand_front_jump_5,0,2,0.6,
1479,forrest_man_women_stand_front_jump_5_0_2_1.0,forrest,man,women,stand_front_jump_5,0,2,1,
1480,forrest_man_women_stand_front_jump_5_0_4_0.2,forrest,man,women,stand_front_jump_5,0,4,0.2,
1481,forrest_man_women_stand_front_jump_5_0_4_0.6,forrest,man,women,stand_front_jump_5,0,4,0.6,
1482,forrest_man_women_stand_front_jump_5_0_4_1.0,forrest,man,women,stand_front_jump_5,0,4,1,
1483,forrest_man_women_stand_front_jump_5_0_8_0.2,forrest,man,women,stand_front_jump_5,0,8,0.2,
1484,forrest_man_women_stand_front_jump_5_0_8_0.6,forrest,man,women,stand_front_jump_5,0,8,0.6,
1485,forrest_man_women_stand_front_jump_5_0_8_1.0,forrest,man,women,stand_front_jump_5,0,8,1,
1486,forrest_man_women_stand_front_jump_5_90_2_0.2,forrest,man,women,stand_front_jump_5,90,2,0.2,
1487,forrest_man_women_stand_front_jump_5_90_2_0.6,forrest,man,women,stand_front_jump_5,90,2,0.6,
1488,forrest_man_women_stand_front_jump_5_90_2_1.0,forrest,man,women,stand_front_jump_5,90,2,1,
1489,forrest_man_women_stand_front_jump_5_90_4_0.2,forrest,man,women,stand_front_jump_5,90,4,0.2,
1490,forrest_man_women_stand_front_jump_5_90_4_0.6,forrest,man,women,stand_front_jump_5,90,4,0.6,
1491,forrest_man_women_stand_front_jump_5_90_4_1.0,forrest,man,women,stand_front_jump_5,90,4,1,
1492,forrest_man_women_stand_front_jump_5_90_8_0.2,forrest,man,women,stand_front_jump_5,90,8,0.2,
1493,forrest_man_women_stand_front_jump_5_90_8_0.6,forrest,man,women,stand_front_jump_5,90,8,0.6,
1494,forrest_man_women_stand_front_jump_5_90_8_1.0,forrest,man,women,stand_front_jump_5,90,8,1,
1495,forrest_man_women_stand_front_jump_5_180_2_0.2,forrest,man,women,stand_front_jump_5,180,2,0.2,
1496,forrest_man_women_stand_front_jump_5_180_2_0.6,forrest,man,women,stand_front_jump_5,180,2,0.6,
1497,forrest_man_women_stand_front_jump_5_180_2_1.0,forrest,man,women,stand_front_jump_5,180,2,1,
1498,forrest_man_women_stand_front_jump_5_180_4_0.2,forrest,man,women,stand_front_jump_5,180,4,0.2,
1499,forrest_man_women_stand_front_jump_5_180_4_0.6,forrest,man,women,stand_front_jump_5,180,4,0.6,
1500,forrest_man_women_stand_front_jump_5_180_4_1.0,forrest,man,women,stand_front_jump_5,180,4,1,
1501,forrest_man_women_stand_front_jump_5_180_8_0.2,forrest,man,women,stand_front_jump_5,180,8,0.2,
1502,forrest_man_women_stand_front_jump_5_180_8_0.6,forrest,man,women,stand_front_jump_5,180,8,0.6,
1503,forrest_man_women_stand_front_jump_5_180_8_1.0,forrest,man,women,stand_front_jump_5,180,8,1,
1504,forrest_man_women_stand_front_jump_5_270_2_0.2,forrest,man,women,stand_front_jump_5,270,2,0.2,
1505,forrest_man_women_stand_front_jump_5_270_2_0.6,forrest,man,women,stand_front_jump_5,270,2,0.6,
1506,forrest_man_women_stand_front_jump_5_270_2_1.0,forrest,man,women,stand_front_jump_5,270,2,1,
1507,forrest_man_women_stand_front_jump_5_270_4_0.2,forrest,man,women,stand_front_jump_5,270,4,0.2,
1508,forrest_man_women_stand_front_jump_5_270_4_0.6,forrest,man,women,stand_front_jump_5,270,4,0.6,
1509,forrest_man_women_stand_front_jump_5_270_4_1.0,forrest,man,women,stand_front_jump_5,270,4,1,
1510,forrest_man_women_stand_front_jump_5_270_8_0.2,forrest,man,women,stand_front_jump_5,270,8,0.2,
1511,forrest_man_women_stand_front_jump_5_270_8_0.6,forrest,man,women,stand_front_jump_5,270,8,0.6,
1512,forrest_man_women_stand_front_jump_5_270_8_1.0,forrest,man,women,stand_front_jump_5,270,8,1,
1513,forrest_man_women_interact_pickUp_04_0_2_0.2,forrest,man,women,interact_pickUp_04,0,2,0.2,
1514,forrest_man_women_interact_pickUp_04_0_2_0.6,forrest,man,women,interact_pickUp_04,0,2,0.6,
1515,forrest_man_women_interact_pickUp_04_0_2_1.0,forrest,man,women,interact_pickUp_04,0,2,1,
1516,forrest_man_women_interact_pickUp_04_0_4_0.2,forrest,man,women,interact_pickUp_04,0,4,0.2,
1517,forrest_man_women_interact_pickUp_04_0_4_0.6,forrest,man,women,interact_pickUp_04,0,4,0.6,
1518,forrest_man_women_interact_pickUp_04_0_4_1.0,forrest,man,women,interact_pickUp_04,0,4,1,
1519,forrest_man_women_interact_pickUp_04_0_8_0.2,forrest,man,women,interact_pickUp_04,0,8,0.2,
1520,forrest_man_women_interact_pickUp_04_0_8_0.6,forrest,man,women,interact_pickUp_04,0,8,0.6,
1521,forrest_man_women_interact_pickUp_04_0_8_1.0,forrest,man,women,interact_pickUp_04,0,8,1,
1522,forrest_man_women_interact_pickUp_04_90_2_0.2,forrest,man,women,interact_pickUp_04,90,2,0.2,
1523,forrest_man_women_interact_pickUp_04_90_2_0.6,forrest,man,women,interact_pickUp_04,90,2,0.6,
1524,forrest_man_women_interact_pickUp_04_90_2_1.0,forrest,man,women,interact_pickUp_04,90,2,1,
1525,forrest_man_women_interact_pickUp_04_90_4_0.2,forrest,man,women,interact_pickUp_04,90,4,0.2,
1526,forrest_man_women_interact_pickUp_04_90_4_0.6,forrest,man,women,interact_pickUp_04,90,4,0.6,
1527,forrest_man_women_interact_pickUp_04_90_4_1.0,forrest,man,women,interact_pickUp_04,90,4,1,
1528,forrest_man_women_interact_pickUp_04_90_8_0.2,forrest,man,women,interact_pickUp_04,90,8,0.2,
1529,forrest_man_women_interact_pickUp_04_90_8_0.6,forrest,man,women,interact_pickUp_04,90,8,0.6,
1530,forrest_man_women_interact_pickUp_04_90_8_1.0,forrest,man,women,interact_pickUp_04,90,8,1,
1531,forrest_man_women_interact_pickUp_04_180_2_0.2,forrest,man,women,interact_pickUp_04,180,2,0.2,
1532,forrest_man_women_interact_pickUp_04_180_2_0.6,forrest,man,women,interact_pickUp_04,180,2,0.6,
1533,forrest_man_women_interact_pickUp_04_180_2_1.0,forrest,man,women,interact_pickUp_04,180,2,1,
1534,forrest_man_women_interact_pickUp_04_180_4_0.2,forrest,man,women,interact_pickUp_04,180,4,0.2,
1535,forrest_man_women_interact_pickUp_04_180_4_0.6,forrest,man,women,interact_pickUp_04,180,4,0.6,
1536,forrest_man_women_interact_pickUp_04_180_4_1.0,forrest,man,women,interact_pickUp_04,180,4,1,
1537,forrest_man_women_interact_pickUp_04_180_8_0.2,forrest,man,women,interact_pickUp_04,180,8,0.2,
1538,forrest_man_women_interact_pickUp_04_180_8_0.6,forrest,man,women,interact_pickUp_04,180,8,0.6,
1539,forrest_man_women_interact_pickUp_04_180_8_1.0,forrest,man,women,interact_pickUp_04,180,8,1,
1540,forrest_man_women_interact_pickUp_04_270_2_0.2,forrest,man,women,interact_pickUp_04,270,2,0.2,
1541,forrest_man_women_interact_pickUp_04_270_2_0.6,forrest,man,women,interact_pickUp_04,270,2,0.6,
1542,forrest_man_women_interact_pickUp_04_270_2_1.0,forrest,man,women,interact_pickUp_04,270,2,1,
1543,forrest_man_women_interact_pickUp_04_270_4_0.2,forrest,man,women,interact_pickUp_04,270,4,0.2,
1544,forrest_man_women_interact_pickUp_04_270_4_0.6,forrest,man,women,interact_pickUp_04,270,4,0.6,
1545,forrest_man_women_interact_pickUp_04_270_4_1.0,forrest,man,women,interact_pickUp_04,270,4,1,
1546,forrest_man_women_interact_pickUp_04_270_8_0.2,forrest,man,women,interact_pickUp_04,270,8,0.2,
1547,forrest_man_women_interact_pickUp_04_270_8_0.6,forrest,man,women,interact_pickUp_04,270,8,0.6,
1548,forrest_man_women_interact_pickUp_04_270_8_1.0,forrest,man,women,interact_pickUp_04,270,8,1,
1549,forrest_man_women_stand_front_climb_1_0_2_0.2,forrest,man,women,stand_front_climb_1,0,2,0.2,
1550,forrest_man_women_stand_front_climb_1_0_2_0.6,forrest,man,women,stand_front_climb_1,0,2,0.6,
1551,forrest_man_women_stand_front_climb_1_0_2_1.0,forrest,man,women,stand_front_climb_1,0,2,1,
1552,forrest_man_women_stand_front_climb_1_0_4_0.2,forrest,man,women,stand_front_climb_1,0,4,0.2,
1553,forrest_man_women_stand_front_climb_1_0_4_0.6,forrest,man,women,stand_front_climb_1,0,4,0.6,
1554,forrest_man_women_stand_front_climb_1_0_4_1.0,forrest,man,women,stand_front_climb_1,0,4,1,
1555,forrest_man_women_stand_front_climb_1_0_8_0.2,forrest,man,women,stand_front_climb_1,0,8,0.2,
1556,forrest_man_women_stand_front_climb_1_0_8_0.6,forrest,man,women,stand_front_climb_1,0,8,0.6,
1557,forrest_man_women_stand_front_climb_1_0_8_1.0,forrest,man,women,stand_front_climb_1,0,8,1,
1558,forrest_man_women_stand_front_climb_1_90_2_0.2,forrest,man,women,stand_front_climb_1,90,2,0.2,
1559,forrest_man_women_stand_front_climb_1_90_2_0.6,forrest,man,women,stand_front_climb_1,90,2,0.6,
1560,forrest_man_women_stand_front_climb_1_90_2_1.0,forrest,man,women,stand_front_climb_1,90,2,1,
